1.413707, 2.448602, 0.9667978, 0.8635044, 2.474881, 1.556624, 1.873214, 1.538479, 1.178891, 1.436642, 2.292643, 2.760886, 2.020475, 1.335172, 2.048487, 1.507121, 2.962461, 3.223462
1.413435, 2.448282, 0.96658, 0.8639996, 2.475253, 1.556714, 1.873215, 1.53844, 1.178843, 1.43663, 2.292645, 2.760885, 2.020511, 1.335178, 2.048443, 1.507146, 2.962436, 3.223446
1.413138, 2.447977, 0.9664223, 0.864417, 2.475546, 1.556774, 1.873224, 1.538489, 1.178882, 1.436624, 2.292669, 2.760938, 2.02043, 1.335097, 2.048511, 1.507087, 2.96249, 3.223498
1.412801, 2.447658, 0.9662831, 0.8647602, 2.475759, 1.556785, 1.873232, 1.53859, 1.178978, 1.43663, 2.292707, 2.761024, 2.020273, 1.334965, 2.04865, 1.506977, 2.962602, 3.223591
1.412424, 2.447299, 0.9661168, 0.8650586, 2.475917, 1.556745, 1.873226, 1.538694, 1.179083, 1.436653, 2.292757, 2.761112, 2.020097, 1.33482, 2.048799, 1.506867, 2.962731, 3.22369
1.412019, 2.446891, 0.9658926, 0.8653549, 2.476055, 1.55666, 1.873201, 1.538754, 1.179151, 1.436687, 2.29281, 2.761182, 2.019954, 1.334697, 2.0489, 1.506801, 2.962844, 3.223764
1.411605, 2.446444, 0.9656065, 0.865684, 2.476205, 1.556547, 1.873161, 1.538751, 1.179162, 1.436728, 2.292862, 2.761224, 2.019873, 1.334613, 2.048929, 1.506794, 2.962919, 3.223802
1.411204, 2.445982, 0.9652775, 0.8660642, 2.476386, 1.556426, 1.873116, 1.538698, 1.179121, 1.436762, 2.292905, 2.761238, 2.019854, 1.334569, 2.048896, 1.506833, 2.96295, 3.223804
1.410827, 2.445528, 0.9649354, 0.8664927, 2.476597, 1.55631, 1.87308, 1.538626, 1.179058, 1.436784, 2.292935, 2.761237, 2.019874, 1.334555, 2.048833, 1.506888, 2.962948, 3.223788
1.410477, 2.445099, 0.9646076, 0.8669494, 2.476826, 1.556205, 1.873063, 1.538574, 1.179006, 1.43679, 2.292949, 2.761233, 2.019903, 1.334557, 2.048781, 1.50693, 2.962935, 3.22377
1.410148, 2.444698, 0.9643081, 0.8674111, 2.477053, 1.556105, 1.873066, 1.538562, 1.178989, 1.436782, 2.292948, 2.761235, 2.019916, 1.334558, 2.048767, 1.506935, 2.962924, 3.223766
1.409829, 2.444318, 0.9640357, 0.8678553, 2.47726, 1.556, 1.873085, 1.538594, 1.179014, 1.436767, 2.292939, 2.761244, 2.019901, 1.334551, 2.048798, 1.506905, 2.962928, 3.223779
1.409509, 2.443947, 0.9637782, 0.8682734, 2.477437, 1.555879, 1.873109, 1.538655, 1.179068, 1.436754, 2.292928, 2.761261, 2.019861, 1.334534, 2.04886, 1.506851, 2.962947, 3.223806
1.409183, 2.44357, 0.9635172, 0.8686652, 2.477582, 1.555733, 1.873127, 1.538717, 1.179128, 1.436749, 2.292924, 2.761281, 2.01981, 1.33451, 2.048927, 1.506797, 2.962978, 3.223838
1.408853, 2.443186, 0.9632441, 0.8690396, 2.477702, 1.555561, 1.87313, 1.538758, 1.179171, 1.436755, 2.29293, 2.7613, 2.01976, 1.334479, 2.048978, 1.506761, 2.963014, 3.223865
1.408524, 2.442796, 0.9629582, 0.8694052, 2.477804, 1.555367, 1.873118, 1.538771, 1.179189, 1.436771, 2.292949, 2.76132, 2.019718, 1.334443, 2.049004, 1.506747, 2.963049, 3.223886
1.408202, 2.442408, 0.962667, 0.8697663, 2.477894, 1.555157, 1.873095, 1.53876, 1.179183, 1.436789, 2.292977, 2.761339, 2.019683, 1.334401, 2.04901, 1.506749, 2.963083, 3.223902
1.407892, 2.442032, 0.9623823, 0.8701217, 2.477973, 1.554938, 1.87307, 1.538741, 1.17917, 1.43681, 2.29301, 2.761364, 2.019649, 1.334352, 2.049008, 1.506757, 2.963118, 3.223918
1.407598, 2.441676, 0.9621158, 0.8704672, 2.478038, 1.554714, 1.873049, 1.538731, 1.179162, 1.436825, 2.293042, 2.761392, 2.019607, 1.334297, 2.049016, 1.506754, 2.963154, 3.223938
1.407315, 2.44134, 0.961869, 0.8707962, 2.478086, 1.554486, 1.873038, 1.538741, 1.179172, 1.436835, 2.293069, 2.761425, 2.019556, 1.33424, 2.049044, 1.506734, 2.963195, 3.223967
1.407044, 2.441021, 0.9616404, 0.8711068, 2.478114, 1.554252, 1.873035, 1.538769, 1.179199, 1.436841, 2.293088, 2.761458, 2.019499, 1.334187, 2.049088, 1.5067, 2.963238, 3.224001
1.406782, 2.440714, 0.9614221, 0.8713996, 2.478125, 1.55401, 1.873039, 1.538808, 1.179237, 1.436844, 2.293101, 2.761488, 2.019442, 1.334143, 2.04914, 1.50666, 2.963279, 3.224034
1.406527, 2.440416, 0.9612088, 0.871678, 2.47812, 1.553759, 1.873043, 1.538847, 1.179276, 1.436847, 2.293108, 2.76151, 2.019394, 1.334109, 2.049189, 1.506623, 2.963312, 3.224062
1.406283, 2.440126, 0.9609972, 0.8719464, 2.478104, 1.553499, 1.873045, 1.538876, 1.179304, 1.43685, 2.293113, 2.761524, 2.019359, 1.334085, 2.049224, 1.506597, 2.963336, 3.224081
1.40605, 2.439848, 0.9607902, 0.872207, 2.478077, 1.553234, 1.873043, 1.538889, 1.17932, 1.436856, 2.293118, 2.761533, 2.019337, 1.334071, 2.049243, 1.506584, 2.963353, 3.224092
1.405832, 2.439586, 0.9605936, 0.8724588, 2.478041, 1.552964, 1.873038, 1.538893, 1.179324, 1.436861, 2.293125, 2.761539, 2.019323, 1.334057, 2.049251, 1.506581, 2.963364, 3.224098
1.40563, 2.439344, 0.9604155, 0.8726963, 2.477991, 1.552692, 1.873032, 1.538892, 1.179325, 1.436867, 2.293135, 2.761548, 2.019309, 1.334042, 2.049256, 1.506579, 2.963377, 3.224106
1.405442, 2.439126, 0.9602617, 0.8729166, 2.477926, 1.552418, 1.873028, 1.538895, 1.179329, 1.43687, 2.293144, 2.761559, 2.01929, 1.334021, 2.049267, 1.506571, 2.963393, 3.224117
1.405266, 2.438929, 0.9601326, 0.8731121, 2.47784, 1.552142, 1.873026, 1.538908, 1.179342, 1.436874, 2.293154, 2.761576, 2.019261, 1.333994, 2.049287, 1.506556, 2.963414, 3.224132
1.4051, 2.438753, 0.9600264, 0.873282, 2.477731, 1.551861, 1.873026, 1.53893, 1.179362, 1.436878, 2.293165, 2.761596, 2.019225, 1.333962, 2.049317, 1.506533, 2.963441, 3.224154
1.404943, 2.438594, 0.95994, 0.8734276, 2.477602, 1.551575, 1.873027, 1.538954, 1.179386, 1.43688, 2.293174, 2.761615, 2.019186, 1.333931, 2.049351, 1.506506, 2.963468, 3.224175
1.404794, 2.43845, 0.9598684, 0.8735511, 2.477453, 1.551284, 1.873027, 1.538978, 1.17941, 1.436885, 2.293183, 2.761633, 2.019152, 1.333905, 2.049383, 1.506484, 2.963495, 3.224196
1.404655, 2.43832, 0.9598094, 0.873657, 2.477291, 1.55099, 1.873024, 1.538993, 1.179427, 1.43689, 2.29319, 2.761645, 2.019123, 1.333882, 2.049405, 1.506468, 2.963515, 3.224211
1.404527, 2.438206, 0.9597646, 0.8737492, 2.477118, 1.550694, 1.873021, 1.539001, 1.179435, 1.436893, 2.293196, 2.761653, 2.019105, 1.333867, 2.049419, 1.506459, 2.963529, 3.224219
1.404412, 2.438111, 0.9597353, 0.873827, 2.476933, 1.550399, 1.873018, 1.539002, 1.179438, 1.436899, 2.293203, 2.761659, 2.019096, 1.333858, 2.049424, 1.506457, 2.963538, 3.224225
1.404312, 2.438036, 0.9597266, 0.8738911, 2.476739, 1.550106, 1.873015, 1.539002, 1.179439, 1.436901, 2.293206, 2.761662, 2.01909, 1.333852, 2.049426, 1.506457, 2.963543, 3.224227
1.404226, 2.437983, 0.9597402, 0.8739385, 2.476533, 1.549816, 1.873014, 1.539002, 1.179439, 1.436902, 2.293208, 2.761663, 2.019087, 1.333848, 2.049427, 1.506455, 2.963545, 3.224229
1.404152, 2.437952, 0.9597763, 0.8739672, 2.476314, 1.549529, 1.873015, 1.539005, 1.179442, 1.436901, 2.293209, 2.761666, 2.019083, 1.333845, 2.049431, 1.506453, 2.963548, 3.224231
1.404089, 2.437941, 0.9598352, 0.8739762, 2.47608, 1.549243, 1.873018, 1.539012, 1.179447, 1.436898, 2.293206, 2.761668, 2.019079, 1.333843, 2.049438, 1.506446, 2.963549, 3.224235
1.404035, 2.437948, 0.9599137, 0.8739632, 2.475831, 1.548957, 1.873021, 1.539021, 1.179455, 1.436898, 2.293205, 2.76167, 2.019075, 1.333843, 2.049446, 1.506439, 2.963552, 3.224237
1.403991, 2.437971, 0.9600101, 0.8739313, 2.475568, 1.548672, 1.873024, 1.539027, 1.179461, 1.436897, 2.293203, 2.76167, 2.019073, 1.333844, 2.049451, 1.506435, 2.963553, 3.224239
1.403956, 2.43801, 0.960122, 0.8738814, 2.475293, 1.548388, 1.873026, 1.539029, 1.179464, 1.436897, 2.2932, 2.761667, 2.019074, 1.333847, 2.049452, 1.506435, 2.963551, 3.224238
1.403931, 2.438066, 0.9602512, 0.8738158, 2.475008, 1.548104, 1.873024, 1.539025, 1.179461, 1.436896, 2.293198, 2.761663, 2.019079, 1.333853, 2.049448, 1.506437, 2.963547, 3.224235
1.403916, 2.438138, 0.9603962, 0.8737355, 2.474712, 1.547824, 1.873024, 1.53902, 1.179455, 1.436895, 2.293196, 2.761658, 2.019089, 1.33386, 2.04944, 1.506444, 2.96354, 3.224229
1.403912, 2.438227, 0.9605576, 0.8736399, 2.474409, 1.547546, 1.873023, 1.53901, 1.179447, 1.436895, 2.293194, 2.761652, 2.019101, 1.33387, 2.049429, 1.506453, 2.963532, 3.224222
1.403919, 2.438333, 0.9607361, 0.8735293, 2.474096, 1.547272, 1.873023, 1.539002, 1.179438, 1.436893, 2.293189, 2.761644, 2.019114, 1.333881, 2.049416, 1.506462, 2.963522, 3.224214
1.403935, 2.438455, 0.9609316, 0.8734032, 2.473773, 1.547003, 1.873026, 1.538996, 1.179432, 1.436891, 2.293185, 2.761637, 2.01913, 1.333894, 2.049406, 1.506469, 2.963511, 3.224206
1.403961, 2.438593, 0.9611432, 0.8732628, 2.473443, 1.546736, 1.873028, 1.53899, 1.179425, 1.436887, 2.293178, 2.761629, 2.019145, 1.333909, 2.049395, 1.506476, 2.963498, 3.224197
1.403996, 2.438744, 0.9613677, 0.8731079, 2.473104, 1.546473, 1.873032, 1.538985, 1.179419, 1.436884, 2.293171, 2.76162, 2.019163, 1.333926, 2.049384, 1.506485, 2.963484, 3.224188
1.404039, 2.438909, 0.9616048, 0.8729396, 2.472758, 1.546213, 1.873035, 1.538977, 1.179411, 1.436879, 2.293162, 2.761608, 2.019183, 1.333945, 2.049371, 1.506493, 2.963468, 3.224177
1.404091, 2.439085, 0.9618518, 0.8727591, 2.472407, 1.545956, 1.873037, 1.538967, 1.179401, 1.436875, 2.293154, 2.761595, 2.019206, 1.333967, 2.049354, 1.506505, 2.963451, 3.224165
1.404151, 2.439273, 0.9621081, 0.872568, 2.47205, 1.545702, 1.87304, 1.538956, 1.179389, 1.436871, 2.293145, 2.761581, 2.019232, 1.33399, 2.049335, 1.506519, 2.963431, 3.224149
1.40422, 2.439472, 0.962375, 0.8723665, 2.471688, 1.545453, 1.873041, 1.538942, 1.179375, 1.436867, 2.293134, 2.761566, 2.019259, 1.334014, 2.049314, 1.506534, 2.96341, 3.224134
1.404297, 2.439682, 0.9626507, 0.8721549, 2.471323, 1.545207, 1.873045, 1.538928, 1.179361, 1.436863, 2.293125, 2.761552, 2.019287, 1.33404, 2.049293, 1.50655, 2.963389, 3.224119
1.404382, 2.439903, 0.9629341, 0.8719329, 2.470954, 1.544966, 1.873047, 1.538915, 1.179347, 1.436859, 2.293116, 2.761536, 2.019316, 1.334065, 2.049271, 1.506566, 2.963367, 3.224102
1.404475, 2.440133, 0.9632258, 0.8717027, 2.470581, 1.544729, 1.87305, 1.538901, 1.179333, 1.436853, 2.293105, 2.761521, 2.019345, 1.334091, 2.04925, 1.50658, 2.963345, 3.224087
1.404575, 2.440371, 0.9635232, 0.8714628, 2.470205, 1.544496, 1.873055, 1.538891, 1.179321, 1.436847, 2.293095, 2.761506, 2.019373, 1.334116, 2.049229, 1.506595, 2.963322, 3.224071
1.404681, 2.440617, 0.9638256, 0.8712156, 2.469828, 1.544266, 1.873058, 1.538878, 1.179308, 1.436841, 2.293083, 2.761491, 2.019402, 1.334143, 2.049209, 1.506608, 2.9633, 3.224056
1.404793, 2.440868, 0.9641301, 0.870961, 2.469448, 1.544039, 1.873062, 1.538865, 1.179295, 1.436836, 2.293072, 2.761475, 2.019433, 1.334171, 2.049188, 1.506623, 2.963278, 3.22404
1.404911, 2.441125, 0.9644364, 0.8707011, 2.469069, 1.543816, 1.873066, 1.538853, 1.179282, 1.436832, 2.293061, 2.761458, 2.019463, 1.334199, 2.049166, 1.50664, 2.963253, 3.224022
1.405036, 2.441387, 0.9647431, 0.8704377, 2.468691, 1.543598, 1.87307, 1.538839, 1.179266, 1.436825, 2.293048, 2.761441, 2.019495, 1.334229, 2.049143, 1.506656, 2.963228, 3.224005
1.405166, 2.441653, 0.9650503, 0.8701691, 2.468313, 1.543384, 1.873073, 1.538825, 1.179252, 1.436819, 2.293036, 2.761423, 2.019527, 1.334257, 2.04912, 1.506672, 2.963203, 3.223986
1.405302, 2.441922, 0.9653574, 0.8698981, 2.467938, 1.543174, 1.873078, 1.538811, 1.179237, 1.436813, 2.293024, 2.761406, 2.01956, 1.334287, 2.049097, 1.506688, 2.963178, 3.223969
1.405442, 2.442194, 0.9656632, 0.8696245, 2.467564, 1.542967, 1.873082, 1.538798, 1.179224, 1.436807, 2.293011, 2.761389, 2.019592, 1.334316, 2.049076, 1.506703, 2.963154, 3.223952
1.405588, 2.442468, 0.9659663, 0.8693484, 2.467194, 1.542765, 1.873087, 1.538787, 1.179211, 1.4368, 2.292999, 2.761372, 2.019622, 1.334345, 2.049054, 1.506717, 2.96313, 3.223936
1.405737, 2.442743, 0.9662666, 0.8690711, 2.466826, 1.542567, 1.873093, 1.538777, 1.1792, 1.436794, 2.292988, 2.761357, 2.019651, 1.334373, 2.049034, 1.506732, 2.963106, 3.223919
1.405889, 2.443018, 0.9665625, 0.8687936, 2.466463, 1.542372, 1.873097, 1.538766, 1.179188, 1.436788, 2.292974, 2.761339, 2.01968, 1.3344, 2.049016, 1.506744, 2.963083, 3.223903
1.406043, 2.443292, 0.9668529, 0.8685156, 2.466103, 1.54218, 1.873103, 1.538756, 1.179178, 1.436782, 2.292963, 2.761325, 2.019709, 1.334428, 2.048997, 1.506757, 2.96306, 3.223888
1.4062, 2.443564, 0.9671368, 0.8682388, 2.465748, 1.541993, 1.873107, 1.538747, 1.179168, 1.436774, 2.292949, 2.761308, 2.019737, 1.334454, 2.048979, 1.506768, 2.963037, 3.223871
1.40636, 2.443834, 0.9674136, 0.8679639, 2.465399, 1.54181, 1.873112, 1.538738, 1.179158, 1.436769, 2.292938, 2.761293, 2.019764, 1.334481, 2.048961, 1.506781, 2.963016, 3.223857
1.406521, 2.4441, 0.9676835, 0.8676918, 2.465057, 1.54163, 1.873117, 1.53873, 1.179149, 1.436763, 2.292927, 2.761279, 2.01979, 1.334507, 2.048945, 1.506792, 2.962995, 3.223843
1.406684, 2.444365, 0.9679468, 0.8674233, 2.464722, 1.541455, 1.873123, 1.538723, 1.17914, 1.436757, 2.292915, 2.761265, 2.019815, 1.334531, 2.04893, 1.506802, 2.962975, 3.22383
1.406847, 2.444625, 0.9682014, 0.867158, 2.464393, 1.541284, 1.873128, 1.538716, 1.179133, 1.436751, 2.292903, 2.76125, 2.019839, 1.334555, 2.048916, 1.506811, 2.962955, 3.223817
1.40701, 2.44488, 0.9684471, 0.8668973, 2.464072, 1.541117, 1.873134, 1.538711, 1.179127, 1.436745, 2.292893, 2.761238, 2.019861, 1.334578, 2.048903, 1.506819, 2.962937, 3.223805
1.407173, 2.445129, 0.9686835, 0.8666421, 2.463759, 1.540954, 1.873139, 1.538707, 1.179121, 1.436739, 2.292882, 2.761226, 2.019883, 1.334599, 2.048891, 1.506827, 2.96292, 3.223794
1.407335, 2.445372, 0.9689102, 0.8663924, 2.463455, 1.540795, 1.873145, 1.538702, 1.179116, 1.436733, 2.292871, 2.761214, 2.019903, 1.33462, 2.048881, 1.506833, 2.962903, 3.223783
1.407495, 2.445609, 0.9691268, 0.8661489, 2.463159, 1.540639, 1.873151, 1.5387, 1.179112, 1.436728, 2.292861, 2.761203, 2.019922, 1.33464, 2.048871, 1.506839, 2.962886, 3.223773
1.407653, 2.445838, 0.9693328, 0.8659115, 2.462873, 1.540489, 1.873156, 1.538697, 1.179109, 1.436723, 2.292852, 2.761194, 2.01994, 1.334659, 2.048862, 1.506845, 2.962873, 3.223764
1.407808, 2.44606, 0.9695287, 0.8656821, 2.462596, 1.540342, 1.873161, 1.538696, 1.179106, 1.436718, 2.292843, 2.761184, 2.019956, 1.334677, 2.048855, 1.506849, 2.962859, 3.223756
1.407962, 2.446275, 0.9697147, 0.8654609, 2.462329, 1.5402, 1.873167, 1.538695, 1.179105, 1.436713, 2.292834, 2.761175, 2.019971, 1.334694, 2.048849, 1.506852, 2.962845, 3.223747
1.408111, 2.44648, 0.9698893, 0.8652474, 2.462073, 1.540063, 1.873172, 1.538695, 1.179104, 1.436709, 2.292825, 2.761166, 2.019985, 1.33471, 2.048843, 1.506856, 2.962834, 3.223741
1.408256, 2.446677, 0.9700539, 0.8650427, 2.461827, 1.539929, 1.873177, 1.538696, 1.179103, 1.436703, 2.292816, 2.761159, 2.019996, 1.334723, 2.048839, 1.506857, 2.962822, 3.223734
1.408397, 2.446865, 0.9702079, 0.8648469, 2.461592, 1.539801, 1.873182, 1.538698, 1.179104, 1.4367, 2.292809, 2.761153, 2.020007, 1.334736, 2.048836, 1.506858, 2.962814, 3.22373
1.408534, 2.447043, 0.9703506, 0.8646607, 2.461368, 1.539677, 1.873186, 1.5387, 1.179106, 1.436695, 2.292801, 2.761145, 2.020017, 1.334749, 2.048834, 1.506858, 2.962804, 3.223724
1.408665, 2.447212, 0.9704823, 0.8644845, 2.461155, 1.539557, 1.873191, 1.538702, 1.179107, 1.436692, 2.292795, 2.761139, 2.020025, 1.33476, 2.048833, 1.506858, 2.962796, 3.22372
1.408789, 2.447369, 0.9706037, 0.8643187, 2.460954, 1.539443, 1.873196, 1.538704, 1.179108, 1.436687, 2.292788, 2.761134, 2.020033, 1.33477, 2.048831, 1.506858, 2.962789, 3.223716
1.408908, 2.447518, 0.9707148, 0.8641622, 2.460763, 1.539333, 1.8732, 1.538708, 1.179111, 1.436684, 2.292782, 2.761129, 2.020039, 1.334779, 2.048831, 1.506857, 2.962782, 3.223712
1.409021, 2.447656, 0.970816, 0.864017, 2.460586, 1.539229, 1.873204, 1.538712, 1.179114, 1.436681, 2.292777, 2.761126, 2.020045, 1.334787, 2.048833, 1.506855, 2.962778, 3.223711
1.409126, 2.447783, 0.9709068, 0.8638822, 2.460419, 1.539129, 1.873209, 1.538716, 1.179118, 1.436679, 2.292772, 2.761123, 2.020049, 1.334793, 2.048835, 1.506853, 2.962774, 3.22371
1.409225, 2.447899, 0.9709881, 0.8637584, 2.460264, 1.539034, 1.873213, 1.538721, 1.179122, 1.436676, 2.292767, 2.76112, 2.020051, 1.334799, 2.048837, 1.50685, 2.96277, 3.223709
1.409315, 2.448005, 0.9710598, 0.8636451, 2.460121, 1.538945, 1.873216, 1.538726, 1.179126, 1.436673, 2.292763, 2.761118, 2.020053, 1.334804, 2.04884, 1.506847, 2.962767, 3.223707
